location name,lat,lon,day,time,pm2.5,pm10,so2,no2,o3,co,no,nox
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,14:00:00+00:00,,,3.0,5.0,68.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,13:00:00+00:00,,,3.0,6.0,66.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,12:00:00+00:00,,,3.0,7.0,62.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,11:00:00+00:00,,,-1.0,-1.0,-1.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,10:00:00+00:00,,,-1.0,-1.0,-1.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,09:00:00+00:00,,,-1.0,-1.0,-1.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,08:00:00+00:00,,,4.0,18.0,55.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,07:00:00+00:00,,,4.0,13.0,62.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,06:00:00+00:00,,,4.0,5.0,71.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,05:00:00+00:00,,,4.0,2.0,73.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,04:00:00+00:00,,,4.0,3.0,77.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,03:00:00+00:00,,,5.0,5.0,71.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,02:00:00+00:00,,,4.0,4.0,68.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,01:00:00+00:00,,,4.0,6.0,52.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-14,00:00:00+00:00,,,5.0,8.0,49.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,23:00:00+00:00,,,4.0,5.0,59.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,22:00:00+00:00,,,5.0,6.0,64.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,21:00:00+00:00,,,5.0,6.0,69.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,20:00:00+00:00,,,5.0,6.0,70.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,19:00:00+00:00,,,4.0,6.0,72.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,18:00:00+00:00,,,4.0,5.0,78.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,17:00:00+00:00,,,4.0,5.0,83.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,16:00:00+00:00,,,5.0,5.0,88.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,15:00:00+00:00,,,4.0,5.0,96.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,14:00:00+00:00,,,5.0,5.0,101.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,13:00:00+00:00,,,5.0,7.0,100.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,12:00:00+00:00,,,5.0,17.0,89.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,11:00:00+00:00,,,5.0,48.0,55.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,10:00:00+00:00,,,5.0,50.0,44.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,09:00:00+00:00,,,5.0,44.0,44.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,08:00:00+00:00,,,5.0,55.0,25.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,07:00:00+00:00,,,4.0,40.0,35.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,06:00:00+00:00,,,5.0,26.0,45.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,05:00:00+00:00,,,5.0,24.0,31.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,04:00:00+00:00,,,4.0,31.0,28.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,03:00:00+00:00,,,4.0,33.0,43.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,02:00:00+00:00,,,4.0,25.0,60.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,01:00:00+00:00,,,4.0,14.0,83.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-13,00:00:00+00:00,,,4.0,22.0,74.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,23:00:00+00:00,,,4.0,13.0,90.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,22:00:00+00:00,,,4.0,19.0,87.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,21:00:00+00:00,,,4.0,19.0,87.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,20:00:00+00:00,,,4.0,9.0,93.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,19:00:00+00:00,,,4.0,8.0,102.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,18:00:00+00:00,,,4.0,5.0,114.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,17:00:00+00:00,,,4.0,4.0,117.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,16:00:00+00:00,,,4.0,4.0,124.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,15:00:00+00:00,,,5.0,5.0,129.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,14:00:00+00:00,,,4.0,7.0,129.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,13:00:00+00:00,,,4.0,12.0,114.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,12:00:00+00:00,,,4.0,17.0,96.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,11:00:00+00:00,,,5.0,17.0,85.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,10:00:00+00:00,,,5.0,15.0,80.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,09:00:00+00:00,,,5.0,19.0,68.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,08:00:00+00:00,,,4.0,24.0,47.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,07:00:00+00:00,,,5.0,18.0,60.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,06:00:00+00:00,,,4.0,10.0,76.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,05:00:00+00:00,,,4.0,16.0,66.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,04:00:00+00:00,,,4.0,24.0,35.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,03:00:00+00:00,,,4.0,32.0,39.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,02:00:00+00:00,,,4.0,36.0,59.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,01:00:00+00:00,,,4.0,27.0,70.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-12,00:00:00+00:00,,,4.0,24.0,76.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,23:00:00+00:00,,,4.0,21.0,80.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,22:00:00+00:00,,,4.0,21.0,84.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,21:00:00+00:00,,,4.0,17.0,90.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,20:00:00+00:00,,,4.0,9.0,106.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,19:00:00+00:00,,,4.0,6.0,111.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,18:00:00+00:00,,,4.0,5.0,115.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,17:00:00+00:00,,,4.0,4.0,116.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,16:00:00+00:00,,,5.0,4.0,120.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,15:00:00+00:00,,,4.0,5.0,123.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,14:00:00+00:00,,,5.0,6.0,118.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,13:00:00+00:00,,,5.0,10.0,113.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,12:00:00+00:00,,,4.0,12.0,102.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,11:00:00+00:00,,,4.0,12.0,92.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,10:00:00+00:00,,,3.0,16.0,85.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,09:00:00+00:00,,,5.0,27.0,68.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,08:00:00+00:00,,,5.0,31.0,59.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,07:00:00+00:00,,,5.0,20.0,67.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,06:00:00+00:00,,,5.0,16.0,71.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,05:00:00+00:00,,,4.0,13.0,78.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,04:00:00+00:00,,,4.0,15.0,86.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,03:00:00+00:00,,,4.0,13.0,87.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,02:00:00+00:00,,,4.0,19.0,82.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,01:00:00+00:00,,,3.0,15.0,90.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-11,00:00:00+00:00,,,4.0,21.0,84.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,23:00:00+00:00,,,5.0,35.0,72.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,22:00:00+00:00,,,5.0,48.0,61.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,21:00:00+00:00,,,4.0,34.0,76.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,20:00:00+00:00,,,5.0,13.0,107.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,19:00:00+00:00,,,4.0,9.0,113.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,18:00:00+00:00,,,4.0,6.0,120.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,17:00:00+00:00,,,4.0,6.0,121.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,16:00:00+00:00,,,4.0,8.0,123.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,15:00:00+00:00,,,5.0,9.0,120.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,14:00:00+00:00,,,5.0,13.0,114.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,13:00:00+00:00,,,4.0,19.0,102.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,12:00:00+00:00,,,5.0,42.0,71.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,11:00:00+00:00,,,5.0,51.0,65.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,10:00:00+00:00,,,5.0,35.0,65.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,09:00:00+00:00,,,5.0,81.0,41.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,08:00:00+00:00,,,5.0,51.0,42.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,07:00:00+00:00,,,5.0,36.0,47.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,06:00:00+00:00,,,5.0,34.0,47.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,05:00:00+00:00,,,5.0,16.0,69.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,04:00:00+00:00,,,4.0,12.0,75.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,03:00:00+00:00,,,4.0,28.0,58.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,02:00:00+00:00,,,4.0,34.0,60.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,01:00:00+00:00,,,5.0,73.0,28.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-10,00:00:00+00:00,,,5.0,80.0,16.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,23:00:00+00:00,,,5.0,41.0,75.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,22:00:00+00:00,,,4.0,49.0,69.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,21:00:00+00:00,,,5.0,35.0,91.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,20:00:00+00:00,,,5.0,19.0,111.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,19:00:00+00:00,,,4.0,15.0,121.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,18:00:00+00:00,,,5.0,16.0,125.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,17:00:00+00:00,,,5.0,18.0,123.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,16:00:00+00:00,,,5.0,18.0,117.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,15:00:00+00:00,,,4.0,19.0,108.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,14:00:00+00:00,,,4.0,22.0,99.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,13:00:00+00:00,,,4.0,26.0,92.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,12:00:00+00:00,,,4.0,40.0,77.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,11:00:00+00:00,,,5.0,46.0,62.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,10:00:00+00:00,,,4.0,34.0,63.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,09:00:00+00:00,,,4.0,44.0,50.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,08:00:00+00:00,,,4.0,49.0,33.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,07:00:00+00:00,,,4.0,33.0,38.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,06:00:00+00:00,,,4.0,17.0,53.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,05:00:00+00:00,,,4.0,13.0,59.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,04:00:00+00:00,,,4.0,8.0,70.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,03:00:00+00:00,,,4.0,10.0,70.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,02:00:00+00:00,,,4.0,18.0,63.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,01:00:00+00:00,,,4.0,52.0,22.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-09,00:00:00+00:00,,,5.0,73.0,8.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,23:00:00+00:00,,,4.0,77.0,19.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,22:00:00+00:00,,,4.0,64.0,35.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,21:00:00+00:00,,,3.0,29.0,78.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,20:00:00+00:00,,,3.0,16.0,99.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,19:00:00+00:00,,,4.0,15.0,106.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,18:00:00+00:00,,,4.0,22.0,98.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,17:00:00+00:00,,,4.0,39.0,96.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,16:00:00+00:00,,,3.0,30.0,98.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,15:00:00+00:00,,,3.0,42.0,93.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,14:00:00+00:00,,,3.0,22.0,90.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,13:00:00+00:00,,,4.0,42.0,78.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,12:00:00+00:00,,,4.0,55.0,73.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,11:00:00+00:00,,,4.0,40.0,76.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,10:00:00+00:00,,,4.0,41.0,59.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,09:00:00+00:00,,,4.0,33.0,61.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,08:00:00+00:00,,,4.0,43.0,58.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,07:00:00+00:00,,,3.0,19.0,70.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,06:00:00+00:00,,,3.0,10.0,81.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,05:00:00+00:00,,,3.0,7.0,85.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,04:00:00+00:00,,,3.0,5.0,87.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,03:00:00+00:00,,,2.0,6.0,85.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,02:00:00+00:00,,,3.0,8.0,84.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,01:00:00+00:00,,,4.0,8.0,86.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-08,00:00:00+00:00,,,3.0,10.0,82.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,23:00:00+00:00,,,4.0,9.0,91.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,22:00:00+00:00,,,3.0,13.0,91.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,21:00:00+00:00,,,3.0,13.0,92.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,20:00:00+00:00,,,4.0,14.0,94.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,19:00:00+00:00,,,4.0,8.0,107.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,18:00:00+00:00,,,4.0,9.0,109.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,17:00:00+00:00,,,4.0,17.0,115.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,16:00:00+00:00,,,4.0,24.0,107.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,15:00:00+00:00,,,5.0,29.0,100.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,14:00:00+00:00,,,4.0,17.0,100.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,13:00:00+00:00,,,4.0,22.0,87.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,12:00:00+00:00,,,4.0,25.0,76.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,11:00:00+00:00,,,4.0,30.0,65.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,10:00:00+00:00,,,4.0,24.0,61.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,09:00:00+00:00,,,4.0,44.0,41.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,08:00:00+00:00,,,4.0,57.0,21.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,07:00:00+00:00,,,3.0,42.0,32.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,06:00:00+00:00,,,3.0,19.0,44.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,05:00:00+00:00,,,3.0,16.0,36.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,04:00:00+00:00,,,4.0,11.0,65.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,03:00:00+00:00,,,4.0,8.0,81.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,02:00:00+00:00,,,4.0,22.0,65.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,01:00:00+00:00,,,4.0,16.0,71.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-07,00:00:00+00:00,,,4.0,24.0,70.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,23:00:00+00:00,,,3.0,24.0,73.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,22:00:00+00:00,,,4.0,24.0,75.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,21:00:00+00:00,,,4.0,19.0,85.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,20:00:00+00:00,,,4.0,14.0,95.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,19:00:00+00:00,,,4.0,12.0,98.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,18:00:00+00:00,,,4.0,13.0,92.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,17:00:00+00:00,,,4.0,18.0,72.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,16:00:00+00:00,,,4.0,9.0,78.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,15:00:00+00:00,,,4.0,17.0,71.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,14:00:00+00:00,,,4.0,18.0,60.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,13:00:00+00:00,,,4.0,25.0,59.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,12:00:00+00:00,,,4.0,42.0,54.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,11:00:00+00:00,,,4.0,27.0,58.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,10:00:00+00:00,,,4.0,25.0,43.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,09:00:00+00:00,,,4.0,70.0,33.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,08:00:00+00:00,,,4.0,40.0,29.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,07:00:00+00:00,,,4.0,18.0,35.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,06:00:00+00:00,,,4.0,9.0,46.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,05:00:00+00:00,,,4.0,8.0,63.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,04:00:00+00:00,,,4.0,8.0,71.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,03:00:00+00:00,,,4.0,10.0,68.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,02:00:00+00:00,,,4.0,15.0,61.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,01:00:00+00:00,,,4.0,9.0,69.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-06,00:00:00+00:00,,,4.0,7.0,54.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-05,23:00:00+00:00,,,4.0,10.0,44.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-05,22:00:00+00:00,,,4.0,14.0,48.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-05,21:00:00+00:00,,,4.0,12.0,55.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-05,20:00:00+00:00,,,4.0,7.0,64.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-05,19:00:00+00:00,,,4.0,6.0,68.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-05,18:00:00+00:00,,,4.0,10.0,58.0,,,
PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,2024-05-05,17:00:00+00:00,,,3.0,5.0,67.0,,,
